t_leader,t_follower,leader__shoulder_pan.pos,follower__shoulder_pan.pos,leader__shoulder_lift.pos,follower__shoulder_lift.pos,leader__elbow_flex.pos,follower__elbow_flex.pos,leader__wrist_flex.pos,follower__wrist_flex.pos,leader__wrist_roll.pos,follower__wrist_roll.pos,leader__gripper.pos,follower__gripper.pos
13.137919758999942,13.140727395999875,-53.84615384615385,-53.575357535753575,-81.37254901960785,-84.60258010819808,28.880866425992792,32.34501347708897,-60.54006968641115,-65.39763113367174,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.142291810999723,13.144907662999685,-53.84615384615385,-53.575357535753575,-81.20915032679738,-84.60258010819808,28.610108303249092,32.25516621743037,-60.45296167247386,-65.31302876480541,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.146460035000018,13.149104700999942,-53.84615384615385,-53.575357535753575,-81.04575163398692,-84.60258010819808,28.429602888086634,32.1653189577718,-60.36585365853659,-65.14382402707275,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.150630311999976,13.15347635299986,-53.84615384615385,-53.575357535753575,-80.9640522875817,-84.60258010819808,28.158844765342963,31.985624438454636,-60.278745644599304,-64.9746192893401,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.155004427999756,13.158036854999864,-53.84615384615385,-53.575357535753575,-80.80065359477123,-84.60258010819808,27.978339350180505,31.89577717879604,-60.19163763066202,-64.80541455160744,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.159740435000003,13.162577378999686,-53.84615384615385,-53.575357535753575,-80.63725490196079,-84.60258010819808,27.70758122743682,31.7160826594789,-60.01742160278746,-64.63620981387479,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.164174336000087,13.167048239999986,-53.84615384615385,-53.575357535753575,-80.3921568627451,-84.60258010819808,27.436823104693133,31.626235399820303,-59.930313588850176,-64.55160744500846,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.16868717699981,13.171342663999894,-53.84615384615385,-53.575357535753575,-80.22875816993464,-84.60258010819808,27.25631768953069,31.446540880503136,-59.84320557491289,-64.3824027072758,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.172857885999747,13.175790141000107,-53.84615384615385,-53.575357535753575,-80.06535947712419,-84.60258010819808,26.985559566787003,31.356693620844567,-59.84320557491289,-64.21319796954315,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.177408087999993,13.180059466999865,-53.84615384615385,-53.575357535753575,-79.8202614379085,-84.60258010819808,26.714801444043317,31.1769991015274,-59.756097560975604,-64.04399323181049,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.181717089999893,13.185055960999762,-53.84615384615385,-53.575357535753575,-79.57516339869281,-84.51935081148565,26.53429602888086,30.997304582210234,-59.66898954703833,-63.87478849407783,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.186689388000104,13.189426070000081,-53.84615384615385,-53.575357535753575,-79.41176470588235,-84.51935081148565,26.263537906137174,30.907457322551664,-59.58188153310105,-63.790186125211505,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.19105955699979,13.193807670999831,-53.84615384615385,-53.575357535753575,-79.16666666666666,-84.51935081148565,25.992779783393487,30.727762803234498,-59.494773519163765,-63.62098138747885,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.195395719999851,13.197952318999796,-53.84615384615385,-53.575357535753575,-79.00326797385621,-84.43612151477319,25.72202166064983,30.54806828391733,-59.40766550522648,-63.53637901861252,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.199497957999938,13.203032022000116,-53.84615384615385,-53.575357535753575,-78.75816993464052,-84.43612151477319,25.451263537906144,30.278526504941595,-59.40766550522648,-63.367174280879865,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.204700355000114,13.207546395999998,-53.84615384615385,-53.575357535753575,-78.51307189542484,-84.35289221806076,25.180505415162457,30.188679245283026,-59.40766550522648,-63.28257191201354,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.209274913999707,13.21189087599987,-53.84615384615385,-53.575357535753575,-78.26797385620915,-84.35289221806076,24.819494584837543,30.00898472596586,-59.40766550522648,-63.11336717428088,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.213544219999676,13.216203193999718,-53.84615384615385,-53.575357535753575,-78.10457516339869,-84.26966292134831,24.638989169675085,29.739442946990124,-59.3205574912892,-63.02876480541455,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.218143406999843,13.22081004499978,-53.84615384615385,-53.575357535753575,-77.77777777777777,-84.18643362463587,24.27797833935017,29.649595687331555,-59.3205574912892,-62.8595600676819,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.222455203999743,13.225104650000048,-53.84615384615385,-53.575357535753575,-77.61437908496731,-84.10320432792344,24.007220216606513,29.38005390835579,-59.3205574912892,-62.77495769881556,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.226565336000021,13.229230843000096,-53.84615384615385,-53.575357535753575,-77.36928104575163,-84.01997503121099,23.826714801444055,29.200359389038653,-59.23344947735192,-62.690355329949234,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.230835633999959,13.23355991299968,-53.84615384615385,-53.575357535753575,-77.20588235294117,-83.93674573449854,23.55595667870037,29.020664869721486,-59.23344947735192,-62.521150592216586,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.23518753899998,13.238038668999707,-53.84615384615385,-53.575357535753575,-76.87908496732027,-83.8535164377861,23.194945848375454,28.661275831087153,-59.146341463414636,-62.43654822335025,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.2397622579997,13.242460967999705,-53.84615384615385,-53.575357535753575,-76.63398692810458,-83.77028714107365,22.924187725631768,28.481581311769986,-59.146341463414636,-62.35194585448392,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.243998380999983,13.247133983999902,-53.84615384615385,-53.575357535753575,-76.38888888888889,-83.60382854764877,22.653429602888096,28.21203953279425,-59.05923344947735,-62.2673434856176,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.248763894999684,13.251640172999942,-53.84615384615385,-53.575357535753575,-76.06209150326796,-83.52059925093633,22.29241877256318,27.942497753818515,-59.05923344947735,-62.18274111675127,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.25338431099999,13.256079574000069,-53.84615384615385,-53.575357535753575,-75.89869281045752,-83.35414065751144,22.021660649819495,27.583108715184196,-59.05923344947735,-62.09813874788494,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.257594344999688,13.260157374999835,-53.84615384615385,-53.575357535753575,-75.65359477124183,-83.270911360799,21.75090252707581,27.31356693620846,-59.05923344947735,-62.01353637901861,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.261702624000009,13.264409508999961,-53.84615384615385,-53.575357535753575,-75.32679738562092,-83.10445276737411,21.389891696750894,27.044025157232696,-59.05923344947735,-61.92893401015229,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.266093892999834,13.269112764000056,-53.84615384615385,-53.575357535753575,-75.08169934640523,-82.93799417394924,21.119133574007208,26.77448337825696,-59.05923344947735,-61.844331641285955,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.271301058000063,13.274518107999938,-53.84615384615385,-53.575357535753575,-74.83660130718954,-82.85476487723679,20.84837545126355,26.41509433962264,-59.05923344947735,-61.75972927241963,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.276192932999948,13.279181204999986,-53.84615384615385,-53.575357535753575,-74.50980392156863,-82.6883062838119,20.487364620938635,26.145552560646905,-59.05923344947735,-61.6751269035533,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.280735641999854,13.28334312700008,-53.84615384615385,-53.575357535753575,-74.18300653594771,-82.52184769038702,20.12635379061372,25.96585804132974,-59.05923344947735,-61.59052453468697,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.285031999999774,13.288153075000082,-53.84615384615385,-53.575357535753575,-74.01960784313725,-82.35538909696213,19.855595667870034,25.696316262354003,-59.05923344947735,-61.50592216582064,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.290209758999936,13.293093521999708,-53.84615384615385,-53.575357535753575,-73.69281045751634,-82.18893050353725,19.494584837545133,25.426774483378267,-59.05923344947735,-61.421319796954315,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.294614073000048,13.29726721599991,-53.84615384615385,-53.575357535753575,-73.36601307189542,-82.02247191011236,19.13357400722022,25.2470799640611,-59.05923344947735,-61.33671742808799,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.298782426999878,13.301722146999964,-53.84615384615385,-53.575357535753575,-73.12091503267973,-81.93924261339993,18.862815884476532,24.97753818508535,-59.05923344947735,-61.33671742808799,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
