Time_s,ADC
0.82,53
0.82,52
0.82,53
0.82,53
0.82,53
0.83,52
0.83,51
0.83,50
0.83,50
0.83,49
0.83,48
0.83,47
0.84,47
0.84,51
0.84,54
0.84,55
0.84,61
0.84,64
0.85,64
0.85,64
0.85,63
0.85,63
0.85,61
0.85,61
0.86,62
0.86,63
0.86,62
0.86,61
0.86,61
0.86,59
0.86,60
0.87,59
0.87,58
0.87,57
0.87,57
0.87,59
0.87,58
0.88,57
0.88,57
0.88,57
0.88,57
0.88,57
0.88,57
0.88,56
0.88,54
0.89,57
0.89,61
0.89,61
0.89,62
0.89,63
0.89,61
0.9,59
0.9,58
0.9,57
0.9,56
0.9,56
0.9,56
0.91,57
0.91,57
0.91,56
0.91,58
0.91,57
0.91,58
0.91,58
0.92,59
0.92,58
0.92,56
0.92,55
0.92,54
0.92,52
0.93,52
0.93,52
0.93,51
0.93,54
0.93,55
0.93,53
0.93,52
0.94,53
0.94,55
0.94,55
0.94,53
0.94,54
0.95,55
0.95,53
0.95,52
0.95,52
0.95,51
0.95,51
0.95,51
0.95,54
0.96,55
0.96,56
0.96,55
0.96,59
0.96,62
0.96,63
0.97,62
0.97,60
0.97,60
0.97,59
0.97,60
0.97,61
0.98,61
0.98,59
0.98,58
0.98,57
0.98,56
0.98,55
0.98,54
0.99,54
0.99,53
0.99,52
0.99,51
0.99,51
0.99,52
1.0,52
1.0,50
1.0,49
1.0,51
1.0,51
1.0,49
1.0,51
1.01,52
1.01,51
1.01,51
1.01,53
1.01,53
1.01,56
1.01,56
1.02,55
1.02,54
1.02,54
1.02,53
1.02,52
1.02,52
1.03,50
1.03,50
1.03,49
1.03,48
1.03,47
1.03,46
1.03,46
1.04,48
1.04,53
1.04,57
1.04,57
1.04,61
1.04,65
1.05,66
1.05,66
1.05,65
1.05,64
1.05,63
1.05,62
1.05,64
1.06,66
1.06,66
1.06,65
1.06,65
1.06,64
1.06,66
1.07,65
1.07,64
1.07,64
1.07,63
1.07,63
1.07,63
1.08,62
1.08,61
1.08,60
1.08,59
1.08,58
1.08,57
1.08,56
1.09,54
1.09,56
1.09,59
1.09,61
1.09,61
1.09,62
1.1,68
1.1,73
1.1,72
1.1,70
1.1,69
1.1,67
1.1,68
1.11,68
1.11,67
1.11,66
1.11,65
1.11,64
1.11,64
1.12,62
1.12,62
1.12,61
1.12,59
1.12,58
1.12,57
1.12,56
1.13,57
1.13,57
1.13,57
1.13,57
1.13,55
1.13,55
1.13,53
1.14,53
1.14,54
1.14,55
1.14,55
1.14,55
1.14,54
1.15,54
1.15,55
1.15,54
1.15,53
1.15,52
1.15,52
1.16,53
1.16,52
1.16,50
1.16,51
1.16,51
1.16,52
1.16,52
1.17,52
1.17,50
1.17,49
1.17,51
1.17,50
1.17,49
1.18,48
1.18,50
1.18,51
1.18,51
1.18,50
1.18,49
1.18,48
1.19,48
1.19,49
1.19,50
1.19,50
1.19,49
1.2,50
1.2,50
1.2,49
1.2,49
1.2,50
1.2,49
1.2,48
1.21,48
1.21,47
1.21,48
1.21,52
1.21,53
1.21,53
1.21,52
1.22,55
1.22,59
1.22,58
1.22,58
1.22,58
1.22,57
1.23,56
1.23,55
1.23,55
1.23,55
1.23,55
1.23,53
1.23,52
1.24,52
1.24,51
1.24,50
1.24,49
1.24,50
1.24,53
1.25,54
1.25,56
1.25,58
1.25,57
1.25,55
1.25,57
1.25,64
1.26,69
1.26,70
1.26,72
1.26,77
1.26,79
1.26,80
1.26,78
1.27,78
1.27,76
1.27,77
1.27,78
1.27,77
1.27,76
1.28,76
1.28,73
1.28,73
1.28,76
1.28,75
1.28,73
1.29,72
1.29,77
1.29,82
1.29,85
1.29,84
1.29,84
1.29,84
1.3,92
1.3,99
1.3,101
1.3,100
1.3,98
1.3,100
1.31,100
1.31,98
1.31,96
1.31,97
1.31,97
1.31,94
1.32,92
1.32,94
1.32,94
1.32,91
1.32,88
1.32,86
1.33,88
1.33,90
1.33,91
1.33,91
1.33,88
1.33,88
1.33,87
1.34,85
1.34,84
1.34,83
1.34,83
1.34,83
1.34,80
1.35,78
1.35,76
1.35,74
1.35,76
1.35,78
1.35,76
1.35,75
1.36,73
1.36,72
1.36,72
1.36,71
1.36,71
1.36,70
1.36,74
1.37,73
1.37,71
1.37,71
1.37,75
1.37,77
1.37,77
1.38,76
1.38,77
1.38,79
1.38,80
1.38,82
1.38,83
1.38,83
1.39,81
1.39,84
1.39,91
1.39,97
1.39,99
1.39,101
1.4,101
1.4,99
1.4,99
1.4,99
1.4,96
1.4,93
1.4,96
1.41,100
1.41,98
1.41,101
1.41,103
1.41,103
1.41,101
1.42,101
1.42,100
1.42,98
1.42,98
1.42,98
1.42,96
1.43,96
1.43,97
1.43,98
1.43,99
1.43,98
1.43,103
1.43,101
1.44,99
1.44,98
1.44,97
1.44,95
1.44,93
1.44,93
1.45,92
1.45,92
1.45,90
1.45,89
1.45,87
1.45,85
1.46,84
1.46,83
1.46,81
1.46,79
1.46,77
1.46,75
1.47,75
1.47,78
1.47,82
1.47,80
1.47,78
1.47,77
1.47,75
1.48,73
1.48,72
1.48,70
1.48,69
1.48,67
1.48,66
1.48,65
1.49,68
1.49,68
1.49,67
1.49,71
1.49,73
1.49,73
1.5,72
1.5,70
1.5,69
1.5,70
1.5,68
1.5,66
