Time_s,ADC
0.82,84
0.82,84
0.82,83
0.82,84
0.82,85
0.83,84
0.83,84
0.83,83
0.83,83
0.83,86
0.83,85
0.83,83
0.84,83
0.84,82
0.84,84
0.84,83
0.84,82
0.84,82
0.85,81
0.85,82
0.85,84
0.85,83
0.85,82
0.85,82
0.86,82
0.86,85
0.86,84
0.86,83
0.86,83
0.86,82
0.86,84
0.86,85
0.87,84
0.87,83
0.87,83
0.87,83
0.87,85
0.88,85
0.88,84
0.88,83
0.88,83
0.88,86
0.88,87
0.88,85
0.88,85
0.89,85
0.89,85
0.89,87
0.89,85
0.89,85
0.89,85
0.9,84
0.9,87
0.9,88
0.9,85
0.9,84
0.9,85
0.91,86
0.91,88
0.91,86
0.91,86
0.91,85
0.91,86
0.91,89
0.92,88
0.92,87
0.92,88
0.92,87
0.92,87
0.92,87
0.93,85
0.93,85
0.93,85
0.93,86
0.93,88
0.93,87
0.93,85
0.94,84
0.94,84
0.94,86
0.94,86
0.94,84
0.94,83
0.95,82
0.95,84
0.95,85
0.95,84
0.95,82
0.95,82
0.95,84
0.96,86
0.96,86
0.96,85
0.96,85
0.96,85
0.96,87
0.96,88
0.97,86
0.97,85
0.97,84
0.97,85
0.97,87
0.97,86
0.98,86
0.98,85
0.98,85
0.98,86
0.98,87
0.98,85
0.99,84
0.99,84
0.99,85
0.99,87
0.99,86
0.99,86
1.0,86
1.0,86
1.0,88
1.0,88
1.0,86
1.0,89
1.0,90
1.01,91
1.01,91
1.01,91
1.01,93
1.01,94
1.01,95
1.01,98
1.02,98
1.02,96
1.02,96
1.02,96
1.02,98
1.02,98
1.03,96
1.03,93
1.03,91
1.03,92
1.03,95
1.03,95
1.03,94
1.04,95
1.04,95
1.04,98
1.04,96
1.04,96
1.04,96
1.05,95
1.05,97
1.05,98
1.05,96
1.05,96
1.05,97
1.05,98
1.06,101
1.06,100
1.06,102
1.06,103
1.06,102
1.06,104
1.07,104
1.07,101
1.07,100
1.07,101
1.07,103
1.07,104
1.08,102
1.08,99
1.08,96
1.08,95
1.08,96
1.08,95
1.09,92
1.09,91
1.09,90
1.09,92
1.09,91
1.09,94
1.09,94
1.1,91
1.1,92
1.1,93
1.1,91
1.1,91
1.1,92
1.11,90
1.11,91
1.11,92
1.11,91
1.11,88
1.11,86
1.12,85
1.12,83
1.12,83
1.12,82
1.12,85
1.12,86
1.12,84
1.12,82
1.13,83
1.13,81
1.13,79
1.13,78
1.13,76
1.13,75
1.14,76
1.14,75
1.14,73
1.14,71
1.14,72
1.14,75
1.14,73
1.15,74
1.15,75
1.15,74
1.15,77
1.15,79
1.15,80
1.16,78
1.16,77
1.16,76
1.16,79
1.16,80
1.16,85
1.17,90
1.17,89
1.17,91
1.17,93
1.17,93
1.17,95
1.17,95
1.18,93
1.18,96
1.18,99
1.18,100
1.18,96
1.18,96
1.18,104
1.19,110
1.19,118
1.19,121
1.19,123
1.19,132
1.2,143
1.2,147
1.2,147
1.2,143
1.2,142
1.2,147
1.21,144
1.21,139
1.21,135
1.21,137
1.21,137
1.21,137
1.21,134
1.22,132
1.22,136
1.22,138
1.22,138
1.22,142
1.22,149
1.23,148
1.23,144
1.23,158
1.23,176
1.23,178
1.23,187
1.24,192
1.24,189
1.24,185
1.24,179
1.24,177
1.24,174
1.25,169
1.25,171
1.25,172
1.25,167
1.25,168
1.25,174
1.25,172
1.26,170
1.26,164
1.26,166
1.26,170
1.26,170
1.26,165
1.27,165
1.27,168
1.27,177
1.27,194
1.27,195
1.27,199
1.27,210
1.28,217
1.28,222
1.28,227
1.28,235
1.28,231
1.28,231
1.29,233
1.29,229
1.29,222
1.29,216
1.29,214
1.29,216
1.3,219
1.3,242
1.3,245
1.3,250
1.3,267
1.3,266
1.31,261
1.31,276
1.31,293
1.31,293
1.31,307
1.31,307
1.32,303
1.32,293
1.32,290
