Time_s,ADC
1.84,129
1.84,125
1.84,121
1.84,118
1.84,119
1.84,121
1.85,122
1.85,123
1.85,122
1.85,120
1.85,120
1.85,117
1.86,115
1.86,112
1.86,109
1.86,106
1.86,104
1.86,103
1.86,101
1.87,101
1.87,99
1.87,100
1.87,103
1.87,104
1.87,101
1.88,100
1.88,97
1.88,95
1.88,96
1.88,104
1.88,108
1.88,107
1.89,106
1.89,107
1.89,106
1.89,105
1.89,104
1.9,102
1.9,99
1.9,98
1.9,97
1.9,96
1.9,94
1.9,92
1.9,90
1.91,87
1.91,85
1.91,84
1.91,87
1.91,89
1.91,88
1.92,93
1.92,98
1.92,98
1.92,98
1.92,99
1.92,97
1.93,94
1.93,97
1.93,100
1.93,101
1.93,103
1.93,106
1.93,106
1.94,108
1.94,111
1.94,109
1.94,111
1.94,114
1.95,115
1.95,112
1.95,109
1.95,106
1.95,105
1.95,109
1.95,112
1.96,109
1.96,106
1.96,104
1.96,104
1.96,101
1.97,99
1.97,102
1.97,103
1.97,103
1.97,101
1.97,99
1.97,96
1.98,94
1.98,91
1.98,89
1.98,94
1.98,102
1.98,102
1.98,100
1.99,97
1.99,97
1.99,102
1.99,113
1.99,122
1.99,124
2.0,128
2.0,150
2.0,169
2.0,166
2.0,177
2.0,194
2.01,205
2.01,208
2.01,208
2.01,206
2.01,201
2.01,198
2.02,195
2.02,191
2.02,186
2.02,182
2.02,177
2.02,171
2.02,167
2.03,170
2.03,174
2.03,181
2.03,178
2.03,181
2.03,191
2.04,195
2.04,196
2.04,192
2.04,187
2.04,182
2.04,178
2.05,177
2.05,174
2.05,170
2.05,166
2.05,161
2.05,160
2.06,158
2.06,153
2.06,152
2.06,150
2.06,149
2.06,152
2.06,150
2.07,152
2.07,156
2.07,159
2.07,155
2.07,153
2.07,158
2.08,154
2.08,151
2.08,147
2.08,150
2.08,155
2.08,158
2.09,158
2.09,157
2.09,152
2.09,149
2.09,146
2.09,142
2.1,143
2.1,143
2.1,140
2.1,149
2.1,162
2.1,167
2.1,163
2.11,161
2.11,156
2.11,155
2.11,155
2.11,158
2.11,162
2.12,164
2.12,163
2.12,160
2.12,156
2.12,160
2.12,164
2.13,160
2.13,162
2.13,167
2.13,168
2.13,172
2.13,174
2.14,172
2.14,169
2.14,166
2.14,172
2.14,170
2.14,175
2.14,179
2.15,176
2.15,173
2.15,184
2.15,192
2.15,204
2.15,212
2.16,213
2.16,212
2.16,209
2.16,205
2.16,203
2.16,204
2.17,198
2.17,195
2.17,196
2.17,202
2.17,203
2.17,197
2.17,192
2.18,185
2.18,179
2.18,174
2.18,168
2.18,164
2.18,164
2.19,167
2.19,169
2.19,166
2.19,162
2.19,160
2.19,155
2.2,150
2.2,150
2.2,151
2.2,148
2.2,151
2.2,158
2.21,159
2.21,156
2.21,155
2.21,155
2.21,152
2.21,151
2.21,155
2.22,155
2.22,150
2.22,147
2.22,149
2.22,148
2.23,143
2.23,141
2.23,141
2.23,144
2.23,142
2.23,139
2.23,136
2.24,134
2.24,138
2.24,139
2.24,136
2.24,134
2.24,130
2.25,126
2.25,123
2.25,125
2.25,127
2.25,124
2.25,126
2.25,128
2.26,130
2.26,130
2.26,126
2.26,123
2.26,119
2.27,118
2.27,115
2.27,114
2.27,115
2.27,113
2.27,113
2.27,112
2.28,112
2.28,118
2.28,122
2.28,120
2.28,119
2.28,121
2.29,119
2.29,117
2.29,120
2.29,119
2.29,115
2.29,112
2.29,109
2.3,108
2.3,107
2.3,106
2.3,104
2.3,103
2.31,100
2.31,101
2.31,105
2.31,105
2.31,103
2.31,104
2.31,105
2.32,105
2.32,102
2.32,102
2.32,101
2.32,102
2.32,101
2.33,99
2.33,98
2.33,101
2.33,99
2.33,102
2.33,106
2.33,110
2.34,107
2.34,110
2.34,108
2.34,105
2.34,106
2.34,104
2.35,106
2.35,107
2.35,107
2.35,110
2.35,108
2.35,108
2.36,114
2.36,123
2.36,124
2.36,123
2.36,121
2.36,120
2.37,123
2.37,122
2.37,119
2.37,116
2.37,116
2.37,113
2.37,110
2.38,106
2.38,103
2.38,100
2.38,96
2.38,96
2.38,94
2.39,93
2.39,91
2.39,91
2.39,90
2.39,88
2.39,88
2.4,87
2.4,89
2.4,91
2.4,89
2.4,90
2.4,96
2.4,96
2.41,94
2.41,93
2.41,91
2.41,90
2.41,89
2.41,87
2.42,85
2.42,83
2.42,81
2.42,79
2.42,77
2.42,82
2.42,83
2.43,87
2.43,100
2.43,103
2.43,111
2.43,129
2.43,139
2.44,140
2.44,138
2.44,134
2.44,130
2.44,128
2.44,124
2.45,121
2.45,122
2.45,120
2.45,116
2.45,113
2.45,111
2.46,109
2.46,106
2.46,104
2.46,102
2.46,100
2.46,99
2.46,97
2.47,95
2.47,92
2.47,90
2.47,88
2.47,88
2.47,91
2.48,92
2.48,90
2.48,87
2.48,85
2.48,84
2.48,82
2.48,82
2.49,88
2.49,93
2.49,92
2.49,103
2.49,109
2.49,109
2.5,107
2.5,104
2.5,101
2.5,98
2.5,95
2.5,95
2.5,97
2.51,96
2.51,96
2.51,110
2.51,120
2.51,119
2.51,120
2.52,125
2.52,131
2.52,132
2.52,131
2.52,128
2.52,125
2.53,122
2.53,121
2.53,122
2.53,119
2.53,116
2.53,123
2.54,130
2.54,128
2.54,130
2.54,129
2.54,131
2.54,128
2.54,124
2.55,123
2.55,119
2.55,116
2.55,114
2.55,112
2.55,109
2.56,110
2.56,112
2.56,114
2.56,112
2.56,111
2.56,112
2.57,109
2.57,107
2.57,105
2.57,104
2.57,102
2.57,103
2.58,101
2.58,102
2.58,102
2.58,100
2.58,98
2.58,96
2.58,96
2.59,94
2.59,92
2.59,90
2.59,88
2.59,86
2.59,84
2.6,83
2.6,81
2.6,80
2.6,79
2.6,78
2.6,76
2.61,74
2.61,74
2.61,75
2.61,79
2.61,83
2.61,82
2.61,89
2.62,95
2.62,98
2.62,97
2.62,96
2.62,95
2.62,92
2.63,89
2.63,87
2.63,86
2.63,84
2.63,84
2.63,82
2.63,80
2.64,81
2.64,80
2.64,80
2.64,86
2.64,89
2.64,86
2.64,85
2.65,85
2.65,82
2.65,81
2.65,81
2.65,82
2.65,87
2.66,91
2.66,89
2.66,92
2.66,96
2.66,99
2.66,98
2.67,97
2.67,98
2.67,97
2.67,94
2.67,94
2.67,95
2.67,95
2.68,94
2.68,94
2.68,95
2.68,94
2.68,98
2.68,101
2.69,98
2.69,102
2.69,105
2.69,104
2.69,101
2.69,99
2.7,100
2.7,100
2.7,97
2.7,98
2.7,101
2.7,100
2.7,102
2.71,100
2.71,102
2.71,101
2.71,99
2.71,103
2.71,100
2.72,103
2.72,103
2.72,108
2.72,106
2.72,102
2.72,101
2.72,100
2.73,98
2.73,100
2.73,102
2.73,106
2.73,106
2.74,104
2.74,102
2.74,103
2.74,104
2.74,103
2.74,102
2.74,101
2.75,98
2.75,96
2.75,93
