Time_s,ADC
0.82,39
0.82,38
0.82,39
0.82,39
0.82,39
0.83,38
0.83,37
0.83,36
0.83,36
0.83,35
0.83,35
0.83,34
0.84,34
0.84,34
0.84,33
0.84,33
0.84,33
0.84,32
0.85,34
0.85,35
0.85,34
0.85,33
0.85,33
0.85,32
0.86,31
0.86,31
0.86,31
0.86,30
0.86,30
0.86,31
0.86,31
0.87,33
0.87,36
0.87,36
0.87,36
0.87,36
0.87,35
0.88,35
0.88,34
0.88,33
0.88,34
0.88,34
0.88,33
0.88,33
0.88,33
0.89,32
0.89,32
0.89,31
0.89,31
0.89,30
0.89,30
0.9,31
0.9,30
0.9,30
0.9,30
0.9,30
0.9,30
0.91,30
0.91,31
0.91,31
0.91,32
0.91,34
0.91,33
0.91,33
0.92,33
0.92,33
0.92,33
0.92,32
0.92,32
0.92,31
0.93,31
0.93,30
0.93,30
0.93,30
0.93,30
0.93,30
0.93,29
0.94,29
0.94,28
0.94,28
0.94,27
0.94,27
0.94,27
0.95,26
0.95,25
0.95,26
0.95,25
0.95,25
0.95,24
0.95,24
0.96,24
0.96,24
0.96,24
0.96,25
0.96,26
0.96,27
0.97,27
0.97,27
0.97,26
0.97,26
0.97,25
0.97,25
0.98,25
0.98,25
0.98,25
0.98,25
0.98,25
0.98,25
0.98,25
0.99,27
0.99,28
0.99,28
0.99,28
0.99,31
0.99,32
1.0,32
1.0,33
1.0,34
1.0,34
1.0,33
1.0,32
1.0,31
1.01,31
1.01,31
1.01,30
1.01,31
1.01,32
1.01,31
1.01,31
1.02,31
1.02,31
1.02,31
1.02,30
1.02,29
1.02,29
1.03,29
1.03,28
1.03,29
1.03,29
1.03,29
1.03,28
1.03,30
1.04,30
1.04,29
1.04,29
1.04,29
1.04,30
1.04,33
1.05,35
1.05,35
1.05,34
1.05,33
1.05,34
1.05,33
1.05,33
1.06,32
1.06,33
1.06,32
1.06,32
1.06,31
1.06,31
1.07,30
1.07,30
1.07,30
1.07,29
1.07,29
1.07,28
1.08,28
1.08,27
1.08,27
1.08,26
1.08,27
1.08,26
1.08,27
1.09,27
1.09,26
1.09,26
1.09,25
1.09,25
1.09,25
1.1,26
1.1,27
1.1,27
1.1,27
1.1,27
1.1,26
1.1,26
1.11,25
1.11,25
1.11,26
1.11,25
1.11,26
1.11,28
1.12,28
1.12,28
1.12,27
1.12,27
1.12,27
1.12,27
1.12,26
1.13,26
1.13,26
1.13,26
1.13,26
1.13,26
1.13,26
1.13,26
1.14,26
1.14,25
1.14,25
1.14,25
1.14,24
1.14,25
1.15,24
1.15,24
1.15,24
1.15,24
1.15,24
1.15,24
1.16,24
1.16,23
1.16,23
1.16,23
1.16,23
1.16,22
1.16,22
1.17,22
1.17,22
1.17,22
1.17,22
1.17,21
1.17,21
1.18,21
1.18,25
1.18,31
1.18,32
1.18,34
1.18,38
1.18,40
1.19,40
1.19,39
1.19,38
1.19,38
1.19,37
1.2,38
1.2,39
1.2,38
1.2,38
1.2,37
1.2,36
1.2,36
1.21,35
1.21,34
1.21,34
1.21,33
1.21,33
1.21,35
1.21,35
1.22,34
1.22,33
1.22,33
1.22,32
1.22,32
1.22,31
1.23,31
1.23,30
1.23,30
